"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20131231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강남구 대치동","1023-14","1023","0014","아크로빌A동","52.28","32.8","201305","22","33,500","3","2005","삼성로57길 46",""
"서울특별시 강남구 대치동","1023-15","1023","0015","아크로빌B동","59.56","33.49","201310","7","35,500","3","2005","삼성로57길 48",""
"서울특별시 강남구 대치동","916-5","0916","0005","애스톤빌6차","59.27","36.61","201304","23","37,500","2","2008","역삼로74길 17",""
"서울특별시 강남구 대치동","916-5","0916","0005","애스톤빌6차","55.08","34.02","201304","23","39,000","4","2008","역삼로74길 17",""
"서울특별시 강남구 대치동","916-5","0916","0005","애스톤빌6차","59.27","36.61","201305","21","42,000","3","2008","역삼로74길 17",""
"서울특별시 강남구 대치동","916-5","0916","0005","애스톤빌6차","60.99","36.87","201308","1","46,000","5","2008","역삼로74길 17",""
"서울특별시 강남구 대치동","916-5","0916","0005","애스톤빌6차","57.48","35.5","201310","22","36,000","2","2008","역삼로74길 17",""
"서울특별시 강남구 대치동","932-1","0932","0001","언더라인빌라","59.67","29.62","201304","30","33,900","3","1993","삼성로63길 19",""
"서울특별시 강남구 대치동","919-30","0919","0030","에오스빌","71","33.81","201312","25","37,250","2","2002","역삼로70길 24",""
"서울특별시 강남구 대치동","963-1","0963","0001","영동타운A","71.48","56.23","201305","24","43,700","2","1982","역삼로84길 21",""
"서울특별시 강남구 대치동","963-1","0963","0001","영동타운A","66.22","54.59","201309","16","40,500","3","1982","역삼로84길 21",""
"서울특별시 강남구 대치동","973-2","0973","0002","청기와연립","82.01","84.25","201309","14","65,000","1","1980","삼성로68길 11",""
"서울특별시 강남구 대치동","935-11","0935","0011","청오빌라","84.99","45.42","201306","3","43,950","4","1994","선릉로64길 32",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","23.6","11.7","201301","9","16,571","4","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","25.53","12.65","201301","9","17,390","5","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","57.69","28.59","201301","9","40,917","2","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","23.6","11.7","201301","9","16,571","4","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","33.39","16.55","201301","9","23,118","5","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","42.28","20.95","201301","9","29,255","4","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","26.66","13.21","201301","9","18,412","5","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","30.23","14.98","201301","9","21,277","4","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","57.69","28.59","201301","9","40,917","2","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","55.49","27.5","201301","9","39,280","3","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","55.49","27.5","201301","9","39,280","3","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","51.2","25.37","201301","9","36,007","3","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","898-22","0898","0022","팔라스빌","51.2","25.37","201301","9","36,007","2","2002","선릉로76길 5-10",""
"서울특별시 강남구 대치동","917-25","0917","0025","한티빌리지(가)","69.9","31.84","201301","19","40,000","2","2004","역삼로70길 19-6",""
"서울특별시 강남구 대치동","917-25","0917","0025","한티빌리지(가)","69.9","31.84","201312","21","42,500","2","2004","역삼로70길 19-6",""
"서울특별시 강남구 도곡동","193-34","0193","0034","도곡필로스","113.79","60.2","201311","14","54,000","3","2003","남부순환로381길 56",""
"서울특별시 강남구 도곡동","516-1","0516","0001","도곡현대","83.27","88.48","201312","30","49,000","2","1987","남부순환로370길 21",""
"서울특별시 강남구 도곡동","948-2","0948","0002","삼경","113.18","70.66","201309","10","58,200","2","1998","도곡로2길 40",""
"서울특별시 강남구 도곡동","193-77","0193","0077","상미빌라","57.12","30.5","201302","21","35,700","4","2004","남부순환로381길 55",""
"서울특별시 강남구 도곡동","451","0451","0000","선우빌라","145.3","90.96","201301","9","58,900","2","1992","논현로26길 22",""
"서울특별시 강남구 도곡동","193-23","0193","0023","신성빌라","110.14","67.62","201304","22","76,500","2","1995","남부순환로381길 54",""
"서울특별시 강남구 도곡동","414-8","0414","0008","원진","36.12","33.9","201312","20","22,000","1","1988","논현로34길 22-2",""
"서울특별시 강남구 도곡동","186","0186","0000","은성빌라","54.69","26.1","201310","10","32,000","3","1993","남부순환로379길 21",""
"서울특별시 강남구 도곡동","415-4","0415","0004","주택B동","69.96","33.42","201303","12","43,200","3","1988","논현로34길 23",""
"서울특별시 강남구 도곡동","203","0203","0000","펜토피아","134.15","89.53","201311","22","101,000","2","2009","남부순환로373길 21-3",""
"서울특별시 강남구 삼성동","91-14","0091","0014","(91-14)","77.59","76.8","201305","22","64,000","1","1980","영동대로118길 18",""
"서울특별시 강남구 삼성동","58-7","0058","0007","경기빌라(58-7)","67.5","83.73","201304","25","61,000","2","1980","삼성로122길 47",""
"서울특별시 강남구 삼성동","125-6","0125","0006","그린빌","40.22","20.83","201302","16","22,000","2","2003","테헤란로77길 52",""
"서울특별시 강남구 삼성동","125-6","0125","0006","그린빌","67.41","34.91","201302","16","37,000","3","2003","테헤란로77길 52",""
"서울특별시 강남구 삼성동","125-6","0125","0006","그린빌","52.55","27.21","201302","16","30,000","4","2003","테헤란로77길 52",""
"서울특별시 강남구 삼성동","125-6","0125","0006","그린빌","46.64","24.16","201302","16","26,000","1","2003","테헤란로77길 52",""
"서울특별시 강남구 삼성동","125-6","0125","0006","그린빌","46.64","24.16","201302","16","26,000","2","2003","테헤란로77길 52",""
"서울특별시 강남구 삼성동","125-6","0125","0006","그린빌","40.22","20.83","201302","16","22,000","1","2003","테헤란로77길 52",""
"서울특별시 강남구 삼성동","102-4","0102","0004","금향빌라","131.67","101.95","201311","9","90,000","3","1993","봉은사로109길 18",""
"서울특별시 강남구 삼성동","40-22","0040","0022","뉴한신빌라","82.45","39.7","201304","23","38,000","2","1991","봉은사로61길 29",""
"서울특별시 강남구 삼성동","63-25","0063","0025","다운빌라 나동","76.5","72.44","201306","19","32,000","-1","1988","삼성로120길 16-7",""
"서울특별시 강남구 삼성동","63-24","0063","0024","동심골든빌라","83.21","74.2","201309","9","51,500","2","1987","삼성로120길 18",""
"서울특별시 강남구 삼성동","10-28","0010","0028","미림하이츠","155.41","73.42","201310","22","80,000","4","1994","선릉로120길 15",""
"서울특별시 강남구 삼성동","57-5","0057","0005","범화빌라","69.66","67.25","201311","29","59,000","2","1984","삼성로120길 52-9",""
"서울특별시 강남구 삼성동","61-2","0061","0002","삼성동현대빌라","293.77","319.99","201307","10","330,000","1","1995","영동대로129길 36",""
"서울특별시 강남구 삼성동","61-2","0061","0002","삼성동현대빌라","292.68","335.39","201310","11","380,000","1","1995","영동대로129길 36",""
"서울특별시 강남구 삼성동","91-15","0091","0015","삼성리더스빌","83.59","44.4","201305","28","40,000","1","1997","영동대로118길 22",""
"서울특별시 강남구 삼성동","109-4","0109","0004","삼성시범주택","60","81.52","201303","4","57,000","2","1980","봉은사로109길 8",""
"서울특별시 강남구 삼성동","101-10","0101","0010","서진빌라(B동)","67.65","66.47","201311","29","47,000","2","1986","봉은사로109길 10",""
"서울특별시 강남구 삼성동","140-32","0140","0032","선릉빌라","112.82","87.68","201311","13","71,500","3","1984","선릉로94길 15",""
"서울특별시 강남구 삼성동","94-17","0094","0017","선일주택","46.62","32.47","201308","10","20,200","-1","1991","봉은사로109길 41-8",""
"서울특별시 강남구 삼성동","95-6","0095","0006","아남하이츠","119.16","112.85","201305","4","93,700","-1","1992","봉은사로109길 53",""
"서울특별시 강남구 삼성동","47-26","0047","0026","우봉빌라","59.97","26.32","201312","19","30,500","2","1995","봉은사로69길 18",""
"서울특별시 강남구 삼성동","29-4","0029","0004","우주빌라","192.14","98.32","201306","13","75,000","3","1993","봉은사로61길 42",""
"서울특별시 강남구 삼성동","91-5","0091","0005","주양빌라","42.84","23.2","201306","5","37,000","1","1999","영동대로114길 7-9",""
"서울특별시 강남구 삼성동","65-7","0065","0007","현대(65-7)","163.8","175.43","201308","12","133,000","2","1987","학동로82길 24",""
"서울특별시 강남구 삼성동","65-7","0065","0007","현대(65-7)","164.88","172.31","201310","7","160,000","2","1987","학동로82길 24",""
"서울특별시 강남구 삼성동","65-7","0065","0007","현대(65-7)","163.8","175.43","201311","8","155,000","2","1987","학동로82길 24",""
"서울특별시 강남구 삼성동","85-5","0085","0005","현대하이츠빌라","84.98","98.84","201303","18","76,000","2","1988","영동대로122길 23",""
"서울특별시 강남구 삼성동","39-2","0039","0002","효성빌라(39-2)","118.85","89.75","201306","12","63,500","1","2000","봉은사로57길 26",""
"서울특별시 강남구 신사동","559-35","0559","0035","(559-35)","54.82","38.43","201308","16","30,000","-1","1986","논현로151길 30-11",""
"서울특별시 강남구 신사동","560-15","0560","0015","(560-15)","55.89","37.3","201303","21","24,000","1","1986","논현로151길 40",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","21.5","13.86","201307","24","19,886","2","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","22.61","14.58","201307","24","20,761","3","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","21.5","13.86","201307","24","19,889","3","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","22.61","14.58","201307","24","20,761","3","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","35.64","15.92","201307","24","23,029","4","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","84.67","23.57","201307","24","31,752","5","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","21.5","13.86","201307","24","19,889","3","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","21.5","13.86","201307","24","19,889","2","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","22.61","14.58","201307","24","20,764","2","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","19.86","12.81","201307","24","18,318","4","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","22.61","14.58","201307","24","20,761","2","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","554-29","0554","0029","Ebenezer 153","36.87","13.1","201307","24","18,667","4","2012","논현로157길 52-1",""
"서울특별시 강남구 신사동","545-25","0545","0025","Seville B동","81.3","42.31","201302","1","52,000","3","2002","도산대로15길 31",""
"서울특별시 강남구 신사동","559-5","0559","0005","대민빌라","26.97","15.84","201301","15","13,000","4","1994","논현로151길 30-10",""
"서울특별시 강남구 신사동","520-10","0520","0010","대성빌리지","54.45","33.27","201304","19","36,700","2","2002","강남대로160길 41",""
"서울특별시 강남구 신사동","644-23","0644","0023","미진빌라(644-23)","41.19","27.55","201310","4","21,000","-1","1986","언주로168길 17",""
"서울특별시 강남구 신사동","607-15","0607","0015","삼성맨션(607-15)","67.54","69.2","201304","16","72,500","2","1982","압구정로36길 42",""
"서울특별시 강남구 신사동","550-2","0550","0002","신사빌라","36.53","42.59","201310","30","24,400","1","1988","압구정로14길 9",""
"서울특별시 강남구 신사동","626-52","0626","0052","압구정아이빌","50.64","31.11","201302","15","32,800","4","2004","논현로168길 43-4",""
"서울특별시 강남구 신사동","626-52","0626","0052","압구정아이빌","85.69","52.64","201304","6","46,000","3","2004","논현로168길 43-4",""
"서울특별시 강남구 신사동","590-8","0590","0008","정원주택(6세대)","47.46","35.43","201311","13","29,500","1","1989","논현로154길 14",""
"서울특별시 강남구 신사동","608-4","0608","0004","청실맨션1차(608-4)","94.62","68.57","201308","17","52,000","2","1983","압구정로32길 31",""
"서울특별시 강남구 신사동","566-3","0566","0003","청운빌딩","52.45","20","201312","31","33,500","3","2002","논현로157길 24",""
"서울특별시 강남구 신사동","566-3","0566","0003","청운빌딩","70.81","26","201312","31","45,200","5","2002","논현로157길 24",""
"서울특별시 강남구 신사동","566-3","0566","0003","청운빌딩","41.13","15","201312","31","25,800","3","2002","논현로157길 24",""
"서울특별시 강남구 신사동","594-33","0594","0033","칼릭스빌C동","110.33","48.14","201311","21","59,000","2","2004","논현로164길 38",""
"서울특별시 강남구 신사동","605","0605","0000","현대맨션(6동,7동,8동,9동,10동)","194.18","230.12","201303","26","177,500","2","1981","압구정로32길 37",""
"서울특별시 강남구 신사동","605","0605","0000","현대맨션(6동,7동,8동,9동,10동)","194.15","230.12","201305","9","175,000","3","1981","압구정로32길 37",""
"서울특별시 강남구 신사동","565-12","0565","0012","현대빌라트","71.78","42.33","201303","20","20,200","-1","1992","논현로157길 17",""
"서울특별시 강남구 신사동","556-8","0556","0008","화림빌라","50.64","23.34","201308","13","28,000","1","1993","논현로155길 34",""
"서울특별시 강남구 신사동","556-8","0556","0008","화림빌라","54.91","25.31","201310","12","19,300","-1","1993","논현로155길 34",""
"서울특별시 강남구 역삼동","601-25","0601","0025","(601-25)","54.9","42.29","201306","26","22,000","-1","1986","강남대로110길 19-4",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","36.59","22.28","201311","20","24,000","4","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","68.77","41.88","201311","20","43,000","3","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","47.52","28.94","201311","20","30,000","2","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","46.83","28.52","201311","20","30,000","2","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","64.21","39.1","201311","20","40,000","5","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","67.4","41.05","201311","20","43,000","3","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","38.85","23.66","201311","20","25,000","2","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","639-7","0639","0007","(639-7)","55.46","33.77","201311","20","35,000","4","2008","테헤란로19길 34-11",""
"서울특별시 강남구 역삼동","684-3","0684","0003","(684-3)","179.76","126.57","201309","23","83,000","2","1997","봉은사로48길 17",""
"서울특별시 강남구 역삼동","725-58","0725","0058","(725-58)","67.86","51.5","201312","25","37,000","4","2003","테헤란로28길 39",""
"서울특별시 강남구 역삼동","729-14","0729","0014","(729-14)","99.46","61.5","201308","20","40,000","2","1991","역삼로33길 20",""
"서울특별시 강남구 역삼동","748-7","0748","0007","(748-7)","56.51","40.54","201312","2","38,000","2","1996","역삼로17길 14",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","42.35","19.54","201308","15","19,000","2","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","59.78","27.58","201308","15","27,000","2","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","42.35","19.54","201308","15","19,000","4","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","54.53","25.16","201308","15","25,000","3","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","42.35","19.54","201308","15","19,000","3","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","58.45","26.97","201308","15","27,000","4","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","50.69","23.39","201308","15","23,000","4","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","55","25.37","201308","15","25,000","3","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","55","25.37","201308","15","25,000","2","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","749-18","0749","0018","(749-18)","122.9","56.71","201308","15","57,000","5","2002","역삼로17길 17",""
"서울특별시 강남구 역삼동","770-13","0770","0013","(770-13)","49.1","19.66","201310","22","27,500","6","2003","논현로72길 33",""
